accident_id,duration_minutes,vehicles_involved,full_datetime,year,month,hour,day_of_week,is_night,is_weekend,city,road_type,severity,weather
ACC-003150,14.1,2,2024-05-14 14:00:00,2024,5,14,Tuesday,0,0,Can Tho,Urban Street,Minor,Clear
ACC-003151,114.1,1,2025-08-03 06:00:00,2025,8,6,Sunday,0,1,Can Tho,Urban Street,Severe,Clear
ACC-003152,20.6,4,2024-08-21 20:00:00,2024,8,20,Wednesday,0,0,Nha Trang,Highway,Minor,Clear
ACC-003153,10.0,3,2025-12-03 20:00:00,2025,12,20,Wednesday,0,0,Da Nang,Highway,Minor,Fog
ACC-007399,13.2,3,2025-12-03 20:00:00,2025,12,20,Wednesday,0,0,Ho Chi Minh City,Residential,Minor,Rain
ACC-021511,29.1,4,2025-12-03 20:00:00,2025,12,20,Wednesday,0,0,Ho Chi Minh City,Urban Street,Minor,Rain
ACC-003155,24.4,1,2025-01-15 03:00:00,2025,1,3,Wednesday,1,0,Ho Chi Minh City,Intersection,Minor,Clear
ACC-003156,47.8,1,2024-11-05 10:00:00,2024,11,10,Tuesday,0,0,Can Tho,Urban Street,Moderate,Fog
ACC-003497,91.2,3,2024-11-05 10:00:00,2024,11,10,Tuesday,0,0,Da Nang,Intersection,Severe,Clear
ACC-003158,19.7,3,2023-01-04 13:00:00,2023,1,13,Wednesday,0,0,Ho Chi Minh City,Urban Street,Minor,Clear
ACC-003159,21.6,3,2023-09-10 19:00:00,2023,9,19,Sunday,0,1,Hanoi,Residential,Minor,Clear
ACC-004173,13.2,4,2023-09-10 19:00:00,2023,9,19,Sunday,0,1,Nha Trang,Highway,Minor,Rain
ACC-015352,13.0,3,2023-09-10 19:00:00,2023,9,19,Sunday,0,1,Ho Chi Minh City,Intersection,Minor,Rain
ACC-003160,48.6,2,2024-11-06 18:00:00,2024,11,18,Wednesday,0,0,Ho Chi Minh City,Highway,Moderate,Clear
ACC-005421,57.1,2,2024-11-06 18:00:00,2024,11,18,Wednesday,0,0,Ho Chi Minh City,Intersection,Severe,Rain
ACC-018567,14.2,2,2024-11-06 18:00:00,2024,11,18,Wednesday,0,0,Da Nang,Highway,Moderate,Clear
ACC-003161,14.4,4,2025-03-06 00:00:00,2025,3,0,Thursday,1,0,Ho Chi Minh City,Residential,Minor,Clear
ACC-005154,45.8,4,2025-03-06 00:00:00,2025,3,0,Thursday,1,0,Can Tho,Intersection,Moderate,Clear
ACC-007563,11.4,2,2025-03-06 00:00:00,2025,3,0,Thursday,1,0,Ho Chi Minh City,Bridge,Minor,Clear
ACC-010702,17.8,3,2025-03-06 00:00:00,2025,3,0,Thursday,1,0,Hai Phong,Urban Street,Minor,Clear
ACC-003162,20.3,3,2025-11-14 00:00:00,2025,11,0,Friday,1,0,Ho Chi Minh City,Intersection,Minor,Clear
ACC-013006,67.6,4,2025-11-14 00:00:00,2025,11,0,Friday,1,0,Da Nang,Residential,Moderate,Clear
ACC-003163,17.0,4,2023-09-01 20:00:00,2023,9,20,Friday,0,0,Nha Trang,Intersection,Minor,Clear
ACC-009823,20.3,2,2023-09-01 20:00:00,2023,9,20,Friday,0,0,Can Tho,Highway,Minor,Rain
ACC-014864,10.5,2,2023-09-01 20:00:00,2023,9,20,Friday,0,0,Da Nang,Highway,Minor,Clear
ACC-022227,60.5,2,2023-09-01 20:00:00,2023,9,20,Friday,0,0,Hanoi,Urban Street,Moderate,Clear
ACC-003164,46.8,2,2023-08-22 18:00:00,2023,8,18,Tuesday,0,0,Nha Trang,Bridge,Moderate,Clear
ACC-021692,19.3,4,2023-08-22 18:00:00,2023,8,18,Tuesday,0,0,Hanoi,Residential,Minor,Clear
ACC-003165,15.6,3,2025-08-22 03:00:00,2025,8,3,Friday,1,0,Da Nang,Urban Street,Minor,Clear
ACC-003166,18.5,4,2024-01-23 05:00:00,2024,1,5,Tuesday,1,0,Hai Phong,Highway,Minor,Clear
ACC-016083,19.8,3,2024-01-23 05:00:00,2024,1,5,Tuesday,1,0,Hai Phong,Intersection,Minor,Clear
ACC-022454,44.5,4,2024-01-23 05:00:00,2024,1,5,Tuesday,1,0,Hai Phong,Bridge,Moderate,Rain
ACC-003167,112.4,2,2024-07-15 04:00:00,2024,7,4,Monday,1,0,Can Tho,Residential,Severe,Clear
ACC-015510,14.6,1,2024-07-15 04:00:00,2024,7,4,Monday,1,0,Hanoi,Intersection,Minor,Clear
ACC-003168,12.8,2,2024-03-02 06:00:00,2024,3,6,Saturday,0,1,Ho Chi Minh City,Highway,Minor,Clear
ACC-003169,28.4,1,2024-10-07 13:00:00,2024,10,13,Monday,0,0,Ho Chi Minh City,Highway,Moderate,Clear
ACC-008114,7.6,2,2024-10-07 13:00:00,2024,10,13,Monday,0,0,Da Nang,Bridge,Severe,Clear
ACC-020066,28.0,2,2024-10-07 13:00:00,2024,10,13,Monday,0,0,Da Nang,Intersection,Minor,Clear
ACC-003170,12.7,4,2024-11-10 21:00:00,2024,11,21,Sunday,0,1,Ho Chi Minh City,Intersection,Minor,Clear
ACC-013464,19.2,2,2024-11-10 21:00:00,2024,11,21,Sunday,0,1,Can Tho,Intersection,Minor,Rain
ACC-025336,55.0,2,2024-11-10 21:00:00,2024,11,21,Sunday,0,1,Can Tho,Intersection,Moderate,Clear
ACC-003171,14.7,1,2025-02-01 14:00:00,2025,2,14,Saturday,0,1,Da Nang,Intersection,Minor,Rain
ACC-021811,29.2,2,2025-02-01 14:00:00,2025,2,14,Saturday,0,1,Nha Trang,Highway,Minor,Clear
ACC-003172,10.8,3,2024-12-04 11:00:00,2024,12,11,Wednesday,0,0,Hai Phong,Bridge,Minor,Clear
ACC-003173,16.1,3,2025-04-22 04:00:00,2025,4,4,Tuesday,1,0,Nha Trang,Residential,Minor,Clear
ACC-005553,18.6,1,2025-04-22 04:00:00,2025,4,4,Tuesday,1,0,Ho Chi Minh City,Highway,Minor,Clear
ACC-003174,102.3,4,2023-07-23 06:00:00,2023,7,6,Sunday,0,1,Can Tho,Residential,Severe,Clear
ACC-003175,38.0,2,2024-02-27 06:00:00,2024,2,6,Tuesday,0,0,Ho Chi Minh City,Residential,Moderate,Rain
ACC-003176,58.1,3,2024-11-13 06:00:00,2024,11,6,Wednesday,0,0,Hai Phong,Highway,Moderate,Clear
ACC-017467,63.1,1,2024-11-13 06:00:00,2024,11,6,Wednesday,0,0,Ho Chi Minh City,Highway,Moderate,Clear
ACC-003177,28.2,2,2024-07-05 17:00:00,2024,7,17,Friday,0,0,Hanoi,Highway,Minor,Rain
ACC-003178,52.6,3,2023-11-14 00:00:00,2023,11,0,Tuesday,1,0,Can Tho,Residential,Moderate,Clear
ACC-003179,42.5,1,2025-06-20 20:00:00,2025,6,20,Friday,0,0,Hanoi,Residential,Moderate,Clear
ACC-018252,46.8,1,2025-06-20 20:00:00,2025,6,20,Friday,0,0,Hanoi,Residential,Moderate,Clear
ACC-003180,14.4,1,2024-12-25 09:00:00,2024,12,9,Wednesday,0,0,Hai Phong,Intersection,Minor,Clear
ACC-020243,11.8,3,2024-12-25 09:00:00,2024,12,9,Wednesday,0,0,Can Tho,Intersection,Minor,Clear
ACC-003181,47.5,2,2025-03-14 20:00:00,2025,3,20,Friday,0,0,Hai Phong,Residential,Moderate,Clear
ACC-006315,19.0,2,2025-03-14 20:00:00,2025,3,20,Friday,0,0,Da Nang,Highway,Minor,Rain
ACC-006797,39.2,2,2025-03-14 20:00:00,2025,3,20,Friday,0,0,Nha Trang,Highway,Moderate,Rain
ACC-011541,29.8,4,2025-03-14 20:00:00,2025,3,20,Friday,0,0,Da Nang,Highway,Moderate,Clear
ACC-017953,98.3,1,2025-03-14 20:00:00,2025,3,20,Friday,0,0,Hanoi,Highway,Severe,Clear
ACC-024214,16.0,4,2025-03-14 20:00:00,2025,3,20,Friday,0,0,Hanoi,Bridge,Minor,Clear
ACC-003182,38.1,1,2023-11-16 18:00:00,2023,11,18,Thursday,0,0,Hanoi,Urban Street,Minor,Clear
ACC-012017,13.1,2,2023-11-16 18:00:00,2023,11,18,Thursday,0,0,Hai Phong,Residential,Minor,Clear
ACC-013971,24.4,3,2023-11-16 18:00:00,2023,11,18,Thursday,0,0,Ho Chi Minh City,Urban Street,Minor,Fog
ACC-003183,18.2,4,2025-01-02 08:00:00,2025,1,8,Thursday,0,0,Ho Chi Minh City,Highway,Minor,Clear
ACC-009794,56.4,3,2025-01-02 08:00:00,2025,1,8,Thursday,0,0,Ho Chi Minh City,Residential,Severe,Storm
ACC-003184,128.2,2,2023-02-11 18:00:00,2023,2,18,Saturday,0,1,Can Tho,Highway,Fatal,Clear
ACC-003185,17.0,2,2025-07-24 20:00:00,2025,7,20,Thursday,0,0,Da Nang,Residential,Minor,Storm
ACC-017985,30.4,3,2025-07-24 20:00:00,2025,7,20,Thursday,0,0,Da Nang,Urban Street,Minor,Storm
ACC-003186,76.3,2,2025-11-11 09:00:00,2025,11,9,Tuesday,0,0,Ho Chi Minh City,Intersection,Moderate,Fog
ACC-003187,45.0,1,2024-04-20 18:00:00,2024,4,18,Saturday,0,1,Nha Trang,Intersection,Moderate,Clear
ACC-009295,20.0,3,2024-04-20 18:00:00,2024,4,18,Saturday,0,1,Ho Chi Minh City,Highway,Minor,Storm
ACC-014362,34.7,4,2024-04-20 18:00:00,2024,4,18,Saturday,0,1,Ho Chi Minh City,Urban Street,Moderate,Clear
ACC-023399,21.1,2,2024-04-20 18:00:00,2024,4,18,Saturday,0,1,Hanoi,Intersection,Minor,Rain
ACC-003188,37.3,1,2023-05-04 07:00:00,2023,5,7,Thursday,0,0,Hanoi,Urban Street,Minor,Clear
ACC-003190,21.8,4,2025-06-09 06:00:00,2025,6,6,Monday,0,0,Ho Chi Minh City,Highway,Minor,Rain
ACC-003191,47.1,3,2025-10-03 05:00:00,2025,10,5,Friday,1,0,Can Tho,Bridge,Moderate,Fog
ACC-003192,15.2,4,2023-01-21 07:00:00,2023,1,7,Saturday,0,1,Ho Chi Minh City,Residential,Minor,Clear
ACC-003193,43.3,2,2023-06-21 08:00:00,2023,6,8,Wednesday,0,0,Hai Phong,Urban Street,Moderate,Rain
ACC-003194,16.6,2,2025-03-23 18:00:00,2025,3,18,Sunday,0,1,Ho Chi Minh City,Urban Street,Minor,Clear
ACC-020221,10.8,3,2025-03-23 18:00:00,2025,3,18,Sunday,0,1,Ho Chi Minh City,Highway,Minor,Clear
ACC-003195,19.1,3,2023-07-23 19:00:00,2023,7,19,Sunday,0,1,Ho Chi Minh City,Intersection,Minor,Clear
ACC-003196,31.6,3,2025-10-18 17:00:00,2025,10,17,Saturday,0,1,Hanoi,Residential,Moderate,Rain
ACC-003197,16.9,2,2025-07-20 22:00:00,2025,7,22,Sunday,1,1,Da Nang,Intersection,Minor,Clear
ACC-022584,27.9,2,2025-07-20 22:00:00,2025,7,22,Sunday,1,1,Nha Trang,Residential,Minor,Clear
ACC-003199,48.5,3,2023-12-27 01:00:00,2023,12,1,Wednesday,1,0,Ho Chi Minh City,Urban Street,Moderate,Clear
ACC-021923,21.1,2,2023-12-27 01:00:00,2023,12,1,Wednesday,1,0,Hanoi,Bridge,Minor,Rain
ACC-003200,18.5,4,2024-03-01 21:00:00,2024,3,21,Friday,0,0,Nha Trang,Highway,Minor,Clear
ACC-023018,85.5,1,2024-03-01 21:00:00,2024,3,21,Friday,0,0,Ho Chi Minh City,Bridge,Severe,Clear
ACC-003201,23.1,2,2024-03-23 06:00:00,2024,3,6,Saturday,0,1,Can Tho,Urban Street,Minor,Clear
ACC-011090,173.5,1,2024-03-23 06:00:00,2024,3,6,Saturday,0,1,Hai Phong,Intersection,Severe,Storm
ACC-003202,127.0,2,2025-09-03 03:00:00,2025,9,3,Wednesday,1,0,Ho Chi Minh City,Bridge,Fatal,Fog
ACC-003203,19.2,4,2023-10-10 20:00:00,2023,10,20,Tuesday,0,0,Ho Chi Minh City,Urban Street,Minor,Clear
ACC-007102,13.4,3,2023-10-10 20:00:00,2023,10,20,Tuesday,0,0,Ho Chi Minh City,Intersection,Minor,Rain
ACC-010372,14.2,3,2023-10-10 20:00:00,2023,10,20,Tuesday,0,0,Hai Phong,Bridge,Minor,Clear
ACC-015330,17.7,1,2023-10-10 20:00:00,2023,10,20,Tuesday,0,0,Ho Chi Minh City,Urban Street,Minor,Rain
ACC-003204,62.5,1,2023-01-10 23:00:00,2023,1,23,Tuesday,1,0,Da Nang,Urban Street,Moderate,Storm
ACC-008887,87.6,1,2023-01-10 23:00:00,2023,1,23,Tuesday,1,0,Da Nang,Highway,Severe,Clear
ACC-020469,17.2,1,2023-01-10 23:00:00,2023,1,23,Tuesday,1,0,Da Nang,Intersection,Minor,Rain
ACC-022780,51.5,2,2023-01-10 23:00:00,2023,1,23,Tuesday,1,0,Ho Chi Minh City,Intersection,Moderate,Clear
ACC-003206,19.7,4,2023-04-09 11:00:00,2023,4,11,Sunday,0,1,Ho Chi Minh City,Bridge,Minor,Rain
ACC-003207,14.0,3,2024-12-11 08:00:00,2024,12,8,Wednesday,0,0,Ho Chi Minh City,Bridge,Minor,Clear
ACC-013342,27.6,2,2024-12-11 08:00:00,2024,12,8,Wednesday,0,0,Ho Chi Minh City,Bridge,Minor,Rain
ACC-021675,14.3,2,2024-12-11 08:00:00,2024,12,8,Wednesday,0,0,Can Tho,Bridge,Minor,Clear
ACC-003208,14.0,2,2025-12-24 02:00:00,2025,12,2,Wednesday,1,0,Hai Phong,Bridge,Minor,Rain
ACC-004659,71.9,3,2025-12-24 02:00:00,2025,12,2,Wednesday,1,0,Hanoi,Highway,Severe,Fog
ACC-003209,77.5,2,2024-06-12 19:00:00,2024,6,19,Wednesday,0,0,Hanoi,Residential,Severe,Rain
ACC-021742,39.8,3,2024-06-12 19:00:00,2024,6,19,Wednesday,0,0,Hai Phong,Highway,Moderate,Clear
ACC-003210,42.8,2,2025-02-16 18:00:00,2025,2,18,Sunday,0,1,Hanoi,Intersection,Moderate,Fog
ACC-008164,60.0,1,2025-02-16 18:00:00,2025,2,18,Sunday,0,1,Da Nang,Highway,Moderate,Clear
ACC-012486,111.9,1,2025-02-16 18:00:00,2025,2,18,Sunday,0,1,Hai Phong,Urban Street,Severe,Fog
ACC-003212,32.8,3,2023-11-13 12:00:00,2023,11,12,Monday,0,0,Ho Chi Minh City,Bridge,Moderate,Rain
ACC-017109,15.8,3,2023-11-13 12:00:00,2023,11,12,Monday,0,0,Hanoi,Residential,Minor,Fog
ACC-003213,20.9,2,2025-10-20 17:00:00,2025,10,17,Monday,0,0,Hanoi,Intersection,Minor,Clear
ACC-015920,27.2,3,2025-10-20 17:00:00,2025,10,17,Monday,0,0,Da Nang,Urban Street,Minor,Clear
ACC-023263,30.6,3,2025-10-20 17:00:00,2025,10,17,Monday,0,0,Hanoi,Urban Street,Minor,Rain
ACC-003214,99.1,2,2024-08-10 14:00:00,2024,8,14,Saturday,0,1,Da Nang,Urban Street,Severe,Rain
ACC-003215,57.8,2,2023-08-01 14:00:00,2023,8,14,Tuesday,0,0,Ho Chi Minh City,Highway,Moderate,Clear
ACC-003216,25.8,2,2025-10-16 04:00:00,2025,10,4,Thursday,1,0,Ho Chi Minh City,Urban Street,Minor,Rain
ACC-003217,21.0,4,2025-03-08 13:00:00,2025,3,13,Saturday,0,1,Hanoi,Bridge,Minor,Rain
ACC-003218,13.1,2,2024-02-05 17:00:00,2024,2,17,Monday,0,0,Ho Chi Minh City,Residential,Minor,Rain
ACC-013594,13.9,3,2024-02-05 17:00:00,2024,2,17,Monday,0,0,Hanoi,Residential,Minor,Fog
ACC-020734,22.7,4,2024-02-05 17:00:00,2024,2,17,Monday,0,0,Da Nang,Bridge,Minor,Clear
ACC-003219,147.6,4,2023-11-09 19:00:00,2023,11,19,Thursday,0,0,Ho Chi Minh City,Bridge,Fatal,Rain
ACC-016172,24.6,3,2023-11-09 19:00:00,2023,11,19,Thursday,0,0,Hanoi,Intersection,Minor,Rain
ACC-003220,43.9,3,2025-09-09 02:00:00,2025,9,2,Tuesday,1,0,Nha Trang,Bridge,Moderate,Clear
ACC-008037,58.2,4,2025-09-09 02:00:00,2025,9,2,Tuesday,1,0,Hanoi,Residential,Moderate,Clear
ACC-020926,9.5,3,2025-09-09 02:00:00,2025,9,2,Tuesday,1,0,Ho Chi Minh City,Intersection,Severe,Clear
ACC-021991,18.1,4,2025-09-09 02:00:00,2025,9,2,Tuesday,1,0,Nha Trang,Urban Street,Minor,Clear
ACC-024982,56.2,2,2025-09-09 02:00:00,2025,9,2,Tuesday,1,0,Hanoi,Highway,Moderate,Rain
ACC-003221,20.5,2,2024-12-22 18:00:00,2024,12,18,Sunday,0,1,Hanoi,Urban Street,Minor,Clear
ACC-011142,19.0,3,2024-12-22 18:00:00,2024,12,18,Sunday,0,1,Hanoi,Intersection,Minor,Rain
ACC-022276,124.8,2,2024-12-22 18:00:00,2024,12,18,Sunday,0,1,Da Nang,Intersection,Severe,Clear
ACC-003222,52.4,1,2024-05-02 23:00:00,2024,5,23,Thursday,1,0,Hai Phong,Highway,Moderate,Rain
ACC-007681,66.0,1,2024-05-02 23:00:00,2024,5,23,Thursday,1,0,Hanoi,Urban Street,Severe,Storm
ACC-015549,168.5,2,2024-05-02 23:00:00,2024,5,23,Thursday,1,0,Can Tho,Intersection,Fatal,Clear
ACC-003223,117.1,1,2023-04-25 13:00:00,2023,4,13,Tuesday,0,0,Hai Phong,Highway,Severe,Storm
ACC-003224,25.7,1,2023-03-19 02:00:00,2023,3,2,Sunday,1,1,Da Nang,Intersection,Moderate,Clear
ACC-005425,22.9,4,2023-03-19 02:00:00,2023,3,2,Sunday,1,1,Hanoi,Highway,Minor,Clear
ACC-003225,43.0,4,2025-01-02 16:00:00,2025,1,16,Thursday,0,0,Da Nang,Bridge,Moderate,Clear
ACC-016466,49.8,2,2025-01-02 16:00:00,2025,1,16,Thursday,0,0,Ho Chi Minh City,Highway,Moderate,Clear
ACC-021438,54.7,2,2025-01-02 16:00:00,2025,1,16,Thursday,0,0,Ho Chi Minh City,Bridge,Severe,Clear
ACC-003226,13.6,1,2025-06-26 00:00:00,2025,6,0,Thursday,1,0,Da Nang,Highway,Minor,Clear
ACC-009448,14.6,3,2025-06-26 00:00:00,2025,6,0,Thursday,1,0,Nha Trang,Highway,Minor,Fog
ACC-024247,23.0,1,2025-06-26 00:00:00,2025,6,0,Thursday,1,0,Ho Chi Minh City,Highway,Minor,Clear
ACC-003227,30.8,1,2024-06-22 16:00:00,2024,6,16,Saturday,0,1,Hai Phong,Residential,Minor,Clear
ACC-014672,57.6,4,2024-06-22 16:00:00,2024,6,16,Saturday,0,1,Hai Phong,Residential,Moderate,Rain
ACC-003228,30.1,1,2023-03-26 06:00:00,2023,3,6,Sunday,0,1,Ho Chi Minh City,Intersection,Minor,Rain
ACC-023290,11.2,1,2023-03-26 06:00:00,2023,3,6,Sunday,0,1,Ho Chi Minh City,Intersection,Minor,Rain
ACC-024477,35.7,4,2023-03-26 06:00:00,2023,3,6,Sunday,0,1,Hanoi,Residential,Moderate,Storm
ACC-003231,103.1,1,2024-09-14 00:00:00,2024,9,0,Saturday,1,1,Ho Chi Minh City,Highway,Severe,Clear
ACC-020092,63.2,1,2024-09-14 00:00:00,2024,9,0,Saturday,1,1,Hai Phong,Highway,Moderate,Rain
ACC-024432,89.0,4,2024-09-14 00:00:00,2024,9,0,Saturday,1,1,Da Nang,Intersection,Severe,Clear
ACC-003232,27.0,4,2024-09-02 18:00:00,2024,9,18,Monday,0,0,Ho Chi Minh City,Highway,Minor,Clear
ACC-003699,90.0,2,2024-09-02 18:00:00,2024,9,18,Monday,0,0,Hai Phong,Bridge,Severe,Clear
ACC-011138,104.0,3,2024-09-02 18:00:00,2024,9,18,Monday,0,0,Da Nang,Urban Street,Severe,Storm
ACC-011257,19.3,4,2024-09-02 18:00:00,2024,9,18,Monday,0,0,Can Tho,Highway,Minor,Rain
ACC-011761,69.4,1,2024-09-02 18:00:00,2024,9,18,Monday,0,0,Hanoi,Urban Street,Moderate,Fog
ACC-024724,21.2,4,2024-09-02 18:00:00,2024,9,18,Monday,0,0,Can Tho,Urban Street,Minor,Rain
ACC-003233,11.9,4,2024-09-02 23:00:00,2024,9,23,Monday,1,0,Can Tho,Intersection,Minor,Rain
ACC-004408,43.7,4,2024-09-02 23:00:00,2024,9,23,Monday,1,0,Hanoi,Bridge,Moderate,Clear
ACC-011344,11.4,3,2024-09-02 23:00:00,2024,9,23,Monday,1,0,Hanoi,Residential,Minor,Rain
ACC-017055,14.2,1,2024-09-02 23:00:00,2024,9,23,Monday,1,0,Ho Chi Minh City,Highway,Minor,Clear
ACC-003234,15.9,3,2023-08-02 19:00:00,2023,8,19,Wednesday,0,0,Ho Chi Minh City,Residential,Minor,Rain
ACC-018055,157.1,1,2023-08-02 19:00:00,2023,8,19,Wednesday,0,0,Can Tho,Residential,Fatal,Rain
ACC-003235,24.6,3,2024-07-10 09:00:00,2024,7,9,Wednesday,0,0,Hai Phong,Highway,Minor,Clear
ACC-003236,15.4,3,2024-04-16 17:00:00,2024,4,17,Tuesday,0,0,Da Nang,Highway,Minor,Clear
ACC-006913,46.5,3,2024-04-16 17:00:00,2024,4,17,Tuesday,0,0,Hanoi,Bridge,Moderate,Clear
ACC-014135,19.6,4,2024-04-16 17:00:00,2024,4,17,Tuesday,0,0,Da Nang,Urban Street,Minor,Clear
ACC-003237,19.5,1,2023-11-17 15:00:00,2023,11,15,Friday,0,0,Hanoi,Intersection,Minor,Fog
ACC-003238,8.2,4,2024-10-09 20:00:00,2024,10,20,Wednesday,0,0,Da Nang,Intersection,Minor,Clear
ACC-009650,182.3,2,2024-10-09 20:00:00,2024,10,20,Wednesday,0,0,Can Tho,Intersection,Fatal,Rain
ACC-003239,16.9,2,2025-09-04 00:00:00,2025,9,0,Thursday,1,0,Ho Chi Minh City,Bridge,Minor,Clear
ACC-003240,18.8,4,2023-10-14 17:00:00,2023,10,17,Saturday,0,1,Can Tho,Residential,Minor,Rain
ACC-003241,19.9,4,2025-10-26 18:00:00,2025,10,18,Sunday,0,1,Hanoi,Residential,Minor,Storm
ACC-010751,20.8,3,2025-10-26 18:00:00,2025,10,18,Sunday,0,1,Nha Trang,Bridge,Minor,Clear
ACC-011083,16.1,3,2025-10-26 18:00:00,2025,10,18,Sunday,0,1,Nha Trang,Intersection,Minor,Storm
ACC-003242,28.8,4,2024-01-16 23:00:00,2024,1,23,Tuesday,1,0,Ho Chi Minh City,Highway,Minor,Clear
ACC-024471,14.4,3,2024-01-16 23:00:00,2024,1,23,Tuesday,1,0,Nha Trang,Bridge,Minor,Rain
ACC-003243,60.4,2,2025-02-14 22:00:00,2025,2,22,Friday,1,0,Can Tho,Intersection,Severe,Clear
ACC-006724,46.4,3,2025-02-14 22:00:00,2025,2,22,Friday,1,0,Hanoi,Intersection,Moderate,Clear
ACC-009902,18.0,4,2025-02-14 22:00:00,2025,2,22,Friday,1,0,Da Nang,Highway,Minor,Clear
ACC-012954,17.7,1,2025-02-14 22:00:00,2025,2,22,Friday,1,0,Da Nang,Bridge,Minor,Rain
ACC-015040,35.9,2,2025-02-14 22:00:00,2025,2,22,Friday,1,0,Ho Chi Minh City,Urban Street,Minor,Clear
ACC-003244,14.3,1,2024-12-18 00:00:00,2024,12,0,Wednesday,1,0,Hanoi,Urban Street,Minor,Clear
ACC-005588,23.1,2,2024-12-18 00:00:00,2024,12,0,Wednesday,1,0,Da Nang,Intersection,Minor,Rain
ACC-021712,22.6,3,2024-12-18 00:00:00,2024,12,0,Wednesday,1,0,Ho Chi Minh City,Highway,Minor,Clear
ACC-003245,34.6,3,2025-09-13 11:00:00,2025,9,11,Saturday,0,1,Da Nang,Highway,Minor,Clear
ACC-012903,24.9,4,2025-09-13 11:00:00,2025,9,11,Saturday,0,1,Hanoi,Intersection,Minor,Clear
ACC-003246,31.0,3,2023-09-18 18:00:00,2023,9,18,Monday,0,0,Ho Chi Minh City,Urban Street,Minor,Clear
ACC-004744,19.2,1,2023-09-18 18:00:00,2023,9,18,Monday,0,0,Hanoi,Bridge,Minor,Rain
ACC-009406,16.2,3,2023-09-18 18:00:00,2023,9,18,Monday,0,0,Ho Chi Minh City,Bridge,Minor,Clear
ACC-011567,36.6,2,2023-09-18 18:00:00,2023,9,18,Monday,0,0,Nha Trang,Intersection,Moderate,Clear
ACC-003247,97.9,4,2024-07-05 06:00:00,2024,7,6,Friday,0,0,Da Nang,Bridge,Severe,Rain
ACC-005534,25.0,3,2024-07-05 06:00:00,2024,7,6,Friday,0,0,Ho Chi Minh City,Residential,Minor,Clear
ACC-003248,14.4,3,2025-05-21 20:00:00,2025,5,20,Wednesday,0,0,Hanoi,Highway,Minor,Clear
ACC-005211,28.1,4,2025-05-21 20:00:00,2025,5,20,Wednesday,0,0,Hanoi,Residential,Minor,Clear
ACC-019001,53.5,3,2025-05-21 20:00:00,2025,5,20,Wednesday,0,0,Hanoi,Bridge,Moderate,Clear
ACC-020585,28.4,4,2025-05-21 20:00:00,2025,5,20,Wednesday,0,0,Hai Phong,Bridge,Minor,Rain
ACC-022333,17.0,1,2025-05-21 20:00:00,2025,5,20,Wednesday,0,0,Ho Chi Minh City,Bridge,Minor,Rain
ACC-003250,34.0,3,2023-04-07 21:00:00,2023,4,21,Friday,0,0,Ho Chi Minh City,Residential,Minor,Clear
ACC-003251,191.3,4,2023-08-09 06:00:00,2023,8,6,Wednesday,0,0,Da Nang,Urban Street,Fatal,Fog
ACC-010423,43.9,3,2023-08-09 06:00:00,2023,8,6,Wednesday,0,0,Can Tho,Urban Street,Moderate,Clear
ACC-003254,20.5,2,2023-04-27 09:00:00,2023,4,9,Thursday,0,0,Hanoi,Urban Street,Minor,Clear
ACC-003255,45.1,2,2025-06-16 20:00:00,2025,6,20,Monday,0,0,Hanoi,Urban Street,Moderate,Clear
ACC-016173,28.5,3,2025-06-16 20:00:00,2025,6,20,Monday,0,0,Ho Chi Minh City,Urban Street,Moderate,Clear
ACC-023759,13.3,3,2025-06-16 20:00:00,2025,6,20,Monday,0,0,Ho Chi Minh City,Intersection,Minor,Clear
ACC-003258,19.4,2,2023-12-25 10:00:00,2023,12,10,Monday,0,0,Nha Trang,Urban Street,Minor,Clear
ACC-009439,46.7,4,2023-12-25 10:00:00,2023,12,10,Monday,0,0,Da Nang,Intersection,Moderate,Storm
ACC-003259,42.9,4,2023-12-05 20:00:00,2023,12,20,Tuesday,0,0,Nha Trang,Highway,Moderate,Rain
ACC-005119,52.0,3,2023-12-05 20:00:00,2023,12,20,Tuesday,0,0,Hanoi,Residential,Moderate,Clear
ACC-012302,80.3,1,2023-12-05 20:00:00,2023,12,20,Tuesday,0,0,Hanoi,Highway,Severe,Rain
ACC-023514,34.8,1,2023-12-05 20:00:00,2023,12,20,Tuesday,0,0,Nha Trang,Bridge,Moderate,Clear
ACC-003260,24.2,3,2024-12-15 01:00:00,2024,12,1,Sunday,1,1,Hanoi,Intersection,Minor,Clear
ACC-009285,13.0,4,2024-12-15 01:00:00,2024,12,1,Sunday,1,1,Hanoi,Residential,Minor,Clear
ACC-014265,16.0,3,2024-12-15 01:00:00,2024,12,1,Sunday,1,1,Hanoi,Urban Street,Minor,Clear
ACC-017417,42.5,3,2024-12-15 01:00:00,2024,12,1,Sunday,1,1,Hai Phong,Bridge,Moderate,Rain
ACC-003261,14.3,4,2025-05-14 18:00:00,2025,5,18,Wednesday,0,0,Ho Chi Minh City,Urban Street,Minor,Clear
ACC-008167,157.1,3,2025-05-14 18:00:00,2025,5,18,Wednesday,0,0,Hanoi,Urban Street,Fatal,Clear
ACC-003262,5.8,4,2023-09-23 19:00:00,2023,9,19,Saturday,0,1,Da Nang,Residential,Minor,Storm
