accident_id,accident_datetime,city,road_type,weather,severity,duration_minutes,is_night,vehicles_involved
ACC-007940,2024-01-01 00:00:00,Hai Phong,Highway,Clear,Minor,22.4,1,1
ACC-007941,2023-01-12 19:00:00,Hanoi,Intersection,Rain,Minor,21.4,0,2
ACC-007942,2025-08-26 02:00:00,Hanoi,Bridge,Clear,Minor,25.4,1,4
ACC-007943,2024-04-12 04:00:00,Nha Trang,Highway,Rain,Fatal,237.6,1,2
ACC-007944,2023-08-17 19:00:00,Ho Chi Minh City,Intersection,Clear,Minor,13.5,0,2
ACC-007945,2025-03-27 09:00:00,Hai Phong,Residential,Clear,Minor,15.0,0,2
ACC-007946,2025-09-12 01:00:00,Nha Trang,Intersection,Clear,Minor,23.2,1,1
ACC-007947,2025-11-02 15:00:00,Can Tho,Intersection,Clear,Minor,21.3,0,4
ACC-007948,2023-05-23 02:00:00,Hanoi,Residential,Clear,Minor,22.8,1,4
ACC-007949,2024-03-09 08:00:00,Can Tho,Highway,Rain,Minor,16.8,0,4
ACC-007950,2024-06-10 02:00:00,Hanoi,Residential,Clear,Minor,9.6,1,1
ACC-007951,2025-11-16 07:00:00,Hanoi,Highway,Clear,Minor,24.0,0,1
ACC-007952,2025-09-12 02:00:00,Da Nang,Residential,Clear,Minor,19.1,1,3
ACC-007953,2024-08-21 01:00:00,Hai Phong,Highway,Clear,Moderate,45.0,1,4
ACC-007954,2023-12-20 19:00:00,Hanoi,Urban Street,Clear,Minor,10.4,0,1
ACC-007955,2025-03-21 20:00:00,Ho Chi Minh City,Urban Street,Rain,Minor,26.9,0,3
ACC-007956,2024-04-03 11:00:00,Hanoi,Bridge,Rain,Severe,42.4,0,3
ACC-007957,2023-11-19 18:00:00,Hanoi,Intersection,Rain,Severe,93.0,0,1
ACC-007958,2024-07-21 20:00:00,Can Tho,Intersection,Clear,Minor,21.9,0,2
ACC-007959,2025-04-22 00:00:00,Nha Trang,Highway,Clear,Moderate,31.2,1,3
ACC-007960,2025-01-26 03:00:00,Ho Chi Minh City,Highway,Rain,Minor,14.1,1,4
ACC-007961,2025-09-18 17:00:00,Ho Chi Minh City,Intersection,Clear,Severe,51.6,0,3
ACC-007962,2025-10-21 07:00:00,Hai Phong,Intersection,Fog,Moderate,46.9,0,4
ACC-007963,2023-12-07 22:00:00,Nha Trang,Residential,Clear,Severe,97.5,1,3
ACC-007964,2025-01-25 20:00:00,Hanoi,Highway,Fog,Minor,14.5,0,4
ACC-007965,2024-06-25 00:00:00,Ho Chi Minh City,Intersection,Rain,Minor,26.4,1,3
ACC-007966,2023-09-04 00:00:00,Hai Phong,Urban Street,Rain,Moderate,26.1,1,3
ACC-007967,2025-03-08 09:00:00,Hanoi,Highway,Rain,Minor,14.5,0,4
ACC-007968,2024-04-24 22:00:00,Da Nang,Intersection,Clear,Fatal,73.3,1,1
ACC-007969,2024-09-09 10:00:00,Hai Phong,Highway,Clear,Moderate,35.3,0,3
ACC-007970,2025-02-24 15:00:00,Ho Chi Minh City,Urban Street,Clear,Moderate,64.3,0,3
ACC-007971,2025-08-20 23:00:00,Hai Phong,Intersection,Rain,Moderate,53.4,1,3
ACC-007972,2024-07-13 12:00:00,Ho Chi Minh City,Residential,Rain,Minor,21.9,0,3
ACC-007973,2024-08-02 17:00:00,Da Nang,Bridge,Fog,Minor,21.8,0,2
ACC-007974,2023-09-10 18:00:00,Da Nang,Highway,Storm,Minor,12.5,0,2
ACC-007975,2023-01-27 07:00:00,Hanoi,Intersection,Clear,Moderate,64.2,0,1
ACC-007976,2024-05-13 06:00:00,Hai Phong,Residential,Fog,Minor,27.7,0,2
ACC-007977,2024-12-07 18:00:00,Ho Chi Minh City,Urban Street,Clear,Moderate,47.4,0,3
ACC-007978,2025-03-12 07:00:00,Hanoi,Highway,Fog,Minor,21.2,0,2
ACC-007979,2024-04-09 10:00:00,Hai Phong,Bridge,Fog,Moderate,57.3,0,2
ACC-007980,2024-03-03 19:00:00,Nha Trang,Highway,Clear,Minor,11.0,0,2
ACC-007981,2024-06-21 02:00:00,Hai Phong,Highway,Clear,Severe,129.1,1,3
ACC-007982,2023-01-10 04:00:00,Nha Trang,Intersection,Clear,Minor,22.0,1,1
ACC-007983,2024-02-04 19:00:00,Hanoi,Intersection,Rain,Severe,137.8,0,1
ACC-007984,2023-06-23 09:00:00,Da Nang,Bridge,Clear,Minor,25.4,0,4
ACC-007985,2025-10-25 17:00:00,Ho Chi Minh City,Urban Street,Storm,Moderate,60.1,0,4
ACC-007986,2023-11-27 12:00:00,Hanoi,Highway,Fog,Minor,23.7,0,4
ACC-007987,2023-01-19 11:00:00,Hanoi,Urban Street,Clear,Minor,19.4,0,2
ACC-007988,2025-11-18 17:00:00,Ho Chi Minh City,Urban Street,Clear,Severe,92.8,0,1
ACC-007989,2023-02-21 19:00:00,Da Nang,Urban Street,Rain,Minor,17.9,0,3
ACC-007990,2025-07-04 23:00:00,Ho Chi Minh City,Residential,Rain,Minor,19.7,1,3
ACC-007991,2023-12-22 17:00:00,Hanoi,Highway,Rain,Minor,9.4,0,3
ACC-007992,2024-09-24 01:00:00,Ho Chi Minh City,Intersection,Clear,Severe,76.5,1,3
ACC-007993,2024-03-18 13:00:00,Nha Trang,Urban Street,Rain,Minor,16.7,0,2
ACC-007994,2025-03-05 22:00:00,Can Tho,Highway,Clear,Minor,20.7,1,2
ACC-007995,2025-04-16 10:00:00,Hanoi,Highway,Storm,Moderate,61.5,0,4
ACC-007996,2025-01-17 06:00:00,Da Nang,Urban Street,Clear,Minor,18.9,0,3
ACC-007997,2023-09-05 07:00:00,Hanoi,Highway,Clear,Moderate,52.7,0,1
ACC-007998,2024-06-12 07:00:00,Hanoi,Bridge,Clear,Minor,26.3,0,2
ACC-007999,2023-04-19 16:00:00,Hanoi,Highway,Clear,Moderate,59.2,0,1
ACC-008000,2023-10-19 06:00:00,Hanoi,Intersection,Clear,Minor,22.4,0,4
ACC-008001,2024-02-12 00:00:00,Hanoi,Urban Street,Rain,Minor,21.3,1,4
ACC-008002,2025-06-20 22:00:00,Ho Chi Minh City,Residential,Rain,Minor,13.3,1,4
ACC-008003,2024-12-24 19:00:00,Da Nang,Intersection,Rain,Minor,15.0,0,4
ACC-008004,2024-02-06 06:00:00,Hai Phong,Urban Street,Clear,Minor,20.8,0,3
ACC-008005,2023-08-08 19:00:00,Can Tho,Urban Street,Rain,Severe,99.5,0,1
ACC-008006,2023-06-15 22:00:00,Hanoi,Intersection,Fog,Moderate,53.3,1,4
ACC-008007,2025-01-18 20:00:00,Hanoi,Intersection,Clear,Minor,9.5,0,1
ACC-008008,2023-04-20 04:00:00,Ho Chi Minh City,Intersection,Clear,Severe,86.8,1,1
ACC-008009,2025-07-23 13:00:00,Ho Chi Minh City,Highway,Rain,Moderate,45.7,0,4
ACC-008010,2025-06-09 02:00:00,Da Nang,Bridge,Clear,Moderate,42.5,1,3
ACC-008011,2023-02-12 16:00:00,Hanoi,Urban Street,Rain,Moderate,32.7,0,3
ACC-008012,2023-08-17 04:00:00,Da Nang,Highway,Rain,Minor,9.5,1,3
ACC-008013,2024-01-25 17:00:00,Ho Chi Minh City,Residential,Clear,Minor,17.2,0,4
ACC-008014,2025-11-10 13:00:00,Hanoi,Intersection,Clear,Minor,23.1,0,3
ACC-008015,2025-07-18 05:00:00,Hanoi,Intersection,Fog,Severe,89.4,1,3
ACC-008016,2023-05-19 17:00:00,Da Nang,Intersection,Rain,Minor,11.2,0,1
ACC-008017,2023-04-04 18:00:00,Ho Chi Minh City,Bridge,Rain,Fatal,196.2,0,1
ACC-008018,2024-03-08 19:00:00,Hanoi,Urban Street,Clear,Severe,93.6,0,3
ACC-008019,2024-03-10 22:00:00,Hanoi,Urban Street,Fog,Minor,20.4,1,4
ACC-008020,2023-01-02 16:00:00,Da Nang,Intersection,Fog,Severe,73.9,0,3
ACC-008021,2025-05-05 18:00:00,Ho Chi Minh City,Residential,Clear,Moderate,34.0,0,4
ACC-008022,2024-12-15 00:00:00,Da Nang,Urban Street,Rain,Minor,11.8,1,1
ACC-008023,2023-12-02 01:00:00,Nha Trang,Intersection,Clear,Minor,11.4,1,2
ACC-008024,2023-12-07 06:00:00,Hanoi,Highway,Rain,Minor,23.5,0,2
ACC-008025,2025-09-14 17:00:00,Da Nang,Intersection,Rain,Minor,10.2,0,4
ACC-008026,2025-06-08 17:00:00,Nha Trang,Intersection,Rain,Moderate,60.0,0,1
ACC-008027,2024-03-03 19:00:00,Nha Trang,Intersection,Storm,Minor,18.4,0,4
ACC-008028,2024-11-03 06:00:00,Hanoi,Highway,Clear,Minor,17.2,0,3
ACC-008029,2024-03-19 17:00:00,Ho Chi Minh City,Highway,Clear,Minor,24.6,0,2
ACC-008030,2025-11-13 19:00:00,Hanoi,Residential,Clear,Moderate,26.7,0,2
ACC-008031,2024-03-04 06:00:00,Hanoi,Urban Street,Rain,Minor,19.7,0,2
ACC-008032,2024-01-17 22:00:00,Can Tho,Intersection,Rain,Minor,17.5,1,4
ACC-008033,2023-03-21 23:00:00,Ho Chi Minh City,Residential,Rain,Severe,89.2,1,3
ACC-008034,2025-12-06 18:00:00,Hanoi,Bridge,Rain,Moderate,20.9,0,1
ACC-008035,2023-09-25 03:00:00,Can Tho,Highway,Clear,Minor,17.0,1,2
ACC-008036,2025-05-23 12:00:00,Hanoi,Highway,Fog,Moderate,30.4,0,4
ACC-008037,2025-09-09 02:00:00,Hanoi,Residential,Clear,Moderate,58.2,1,4
ACC-008038,2023-05-09 09:00:00,Ho Chi Minh City,Intersection,Clear,Moderate,43.2,0,3
ACC-008039,2025-11-19 04:00:00,Da Nang,Highway,Clear,Minor,26.6,1,1
ACC-008040,2024-12-12 14:00:00,Ho Chi Minh City,Urban Street,Clear,Minor,20.4,0,1
ACC-008041,2025-12-24 18:00:00,Da Nang,Intersection,Fog,Minor,23.5,0,3
ACC-008042,2023-05-27 01:00:00,Hanoi,Residential,Clear,Minor,37.9,1,3
ACC-008043,2023-12-16 19:00:00,Hanoi,Residential,Clear,Minor,12.8,0,3
ACC-008044,2024-03-23 19:00:00,Hai Phong,Urban Street,Fog,Minor,20.1,0,4
ACC-008045,2024-11-24 20:00:00,Hanoi,Urban Street,Rain,Moderate,30.6,0,3
ACC-008046,2024-09-16 08:00:00,Hanoi,Residential,Rain,Minor,12.5,0,2
ACC-008047,2024-01-19 17:00:00,Da Nang,Bridge,Clear,Minor,27.4,0,1
ACC-008048,2025-02-01 18:00:00,Hanoi,Intersection,Rain,Minor,6.6,0,2
ACC-008049,2024-05-11 18:00:00,Ho Chi Minh City,Highway,Clear,Minor,21.1,0,2
ACC-008050,2025-10-11 16:00:00,Hai Phong,Intersection,Clear,Severe,102.2,0,3
ACC-008051,2024-04-05 19:00:00,Ho Chi Minh City,Intersection,Storm,Minor,21.7,0,3
ACC-008052,2024-03-05 07:00:00,Hanoi,Residential,Rain,Moderate,31.1,0,2
ACC-008053,2024-07-18 17:00:00,Ho Chi Minh City,Highway,Clear,Severe,88.0,0,1
ACC-008054,2025-09-27 22:00:00,Ho Chi Minh City,Intersection,Clear,Minor,20.0,1,1
ACC-008055,2025-08-16 00:00:00,Ho Chi Minh City,Residential,Fog,Minor,19.4,1,2
ACC-008056,2023-07-27 00:00:00,Hai Phong,Residential,Clear,Minor,21.9,1,3
ACC-008057,2025-02-24 04:00:00,Ho Chi Minh City,Bridge,Rain,Minor,25.0,1,1
ACC-008058,2025-06-14 20:00:00,Can Tho,Highway,Rain,Moderate,41.4,0,4
ACC-008059,2024-10-10 03:00:00,Ho Chi Minh City,Intersection,Storm,Moderate,51.7,1,1
ACC-008060,2024-05-22 02:00:00,Ho Chi Minh City,Highway,Rain,Moderate,48.8,1,2
ACC-008061,2024-08-20 23:00:00,Ho Chi Minh City,Residential,Clear,Moderate,44.6,1,1
ACC-008062,2024-06-22 04:00:00,Hai Phong,Bridge,Clear,Minor,20.8,1,3
ACC-008063,2023-02-15 20:00:00,Ho Chi Minh City,Residential,Clear,Minor,24.5,0,3
ACC-008064,2023-03-14 08:00:00,Hanoi,Intersection,Clear,Moderate,27.1,0,1
ACC-008065,2025-02-11 22:00:00,Nha Trang,Intersection,Clear,Minor,11.3,1,1
ACC-008066,2023-12-11 18:00:00,Ho Chi Minh City,Intersection,Rain,Moderate,25.5,0,4
ACC-008067,2023-02-20 17:00:00,Da Nang,Residential,Clear,Minor,12.5,0,3
ACC-008068,2024-05-02 19:00:00,Hanoi,Residential,Fog,Severe,55.2,0,1
ACC-008069,2024-05-15 00:00:00,Ho Chi Minh City,Residential,Fog,Severe,23.1,1,1
ACC-008070,2025-10-02 16:00:00,Can Tho,Bridge,Clear,Moderate,59.3,0,4
ACC-008071,2024-05-15 18:00:00,Ho Chi Minh City,Urban Street,Clear,Severe,107.9,0,1
ACC-008072,2023-06-13 02:00:00,Ho Chi Minh City,Bridge,Storm,Minor,31.1,1,4
ACC-008073,2024-02-14 23:00:00,Ho Chi Minh City,Bridge,Storm,Minor,18.0,1,3
ACC-008074,2024-05-16 19:00:00,Nha Trang,Urban Street,Clear,Minor,19.2,0,3
ACC-008075,2025-10-15 07:00:00,Hanoi,Intersection,Clear,Severe,128.9,0,1
ACC-008076,2024-06-24 18:00:00,Ho Chi Minh City,Urban Street,Clear,Fatal,153.5,0,2
ACC-008077,2025-09-27 12:00:00,Hanoi,Highway,Clear,Moderate,35.3,0,3
ACC-008078,2025-02-14 15:00:00,Ho Chi Minh City,Bridge,Clear,Minor,23.3,0,2
ACC-008079,2023-05-09 08:00:00,Can Tho,Bridge,Clear,Moderate,20.8,0,1
ACC-008080,2023-01-18 20:00:00,Hanoi,Bridge,Clear,Severe,25.1,0,1
ACC-008081,2024-03-06 23:00:00,Ho Chi Minh City,Highway,Storm,Minor,21.7,1,4
ACC-008082,2023-10-15 04:00:00,Ho Chi Minh City,Urban Street,Clear,Minor,22.7,1,4
ACC-008083,2024-11-24 08:00:00,Da Nang,Intersection,Clear,Minor,21.3,0,1
ACC-008084,2023-11-26 17:00:00,Ho Chi Minh City,Urban Street,Clear,Moderate,33.1,0,4
ACC-008085,2025-05-12 14:00:00,Ho Chi Minh City,Residential,Clear,Moderate,26.9,0,4
ACC-008086,2023-12-10 23:00:00,Hanoi,Residential,Fog,Fatal,185.6,1,4
ACC-008087,2024-11-04 01:00:00,Hanoi,Bridge,Clear,Moderate,37.7,1,4
ACC-008088,2025-04-09 20:00:00,Ho Chi Minh City,Urban Street,Clear,Minor,19.7,0,1
ACC-008089,2025-11-06 04:00:00,Hanoi,Bridge,Clear,Fatal,141.9,1,2
ACC-008090,2023-04-02 17:00:00,Can Tho,Urban Street,Clear,Minor,24.8,0,4
ACC-008091,2025-08-20 00:00:00,Ho Chi Minh City,Urban Street,Rain,Moderate,47.2,1,1
ACC-008092,2025-01-02 20:00:00,Ho Chi Minh City,Residential,Clear,Moderate,47.0,0,1
ACC-008093,2023-11-24 03:00:00,Hai Phong,Bridge,Rain,Moderate,43.2,1,1
ACC-008094,2025-11-19 18:00:00,Ho Chi Minh City,Highway,Clear,Severe,60.2,0,3
ACC-008095,2023-06-03 01:00:00,Ho Chi Minh City,Highway,Clear,Minor,19.8,1,3
ACC-008096,2023-10-17 20:00:00,Hanoi,Intersection,Clear,Moderate,80.8,0,2
ACC-008097,2025-11-01 20:00:00,Ho Chi Minh City,Residential,Clear,Minor,32.0,0,2
ACC-008098,2025-12-03 06:00:00,Da Nang,Residential,Rain,Minor,9.2,0,2
ACC-008099,2024-11-08 19:00:00,Hai Phong,Bridge,Rain,Minor,18.8,0,4
ACC-008100,2025-04-20 23:00:00,Hanoi,Highway,Clear,Moderate,55.2,1,3
ACC-008101,2024-12-08 01:00:00,Hanoi,Residential,Fog,Moderate,63.8,1,4
ACC-008102,2025-11-02 13:00:00,Nha Trang,Urban Street,Clear,Severe,63.4,0,3
ACC-008103,2024-09-11 11:00:00,Ho Chi Minh City,Highway,Rain,Minor,21.6,0,3
ACC-008104,2023-05-26 08:00:00,Hanoi,Residential,Clear,Moderate,34.0,0,3
ACC-008105,2024-05-21 12:00:00,Ho Chi Minh City,Residential,Clear,Moderate,38.2,0,2
ACC-008106,2024-05-16 02:00:00,Da Nang,Highway,Clear,Moderate,54.0,1,4
ACC-008107,2023-10-11 05:00:00,Hanoi,Bridge,Fog,Moderate,31.1,1,2
ACC-008108,2024-11-16 09:00:00,Da Nang,Intersection,Clear,Minor,26.2,0,3
ACC-008109,2023-08-14 06:00:00,Hanoi,Urban Street,Storm,Minor,6.3,0,3
ACC-008110,2025-12-26 14:00:00,Ho Chi Minh City,Residential,Clear,Minor,20.8,0,4
ACC-008111,2024-08-16 10:00:00,Nha Trang,Bridge,Clear,Minor,18.7,0,2
ACC-008112,2023-06-17 18:00:00,Ho Chi Minh City,Highway,Rain,Minor,29.0,0,2
ACC-008113,2025-01-09 04:00:00,Ho Chi Minh City,Urban Street,Clear,Severe,147.1,1,3
ACC-008114,2024-10-07 13:00:00,Da Nang,Bridge,Clear,Severe,7.6,0,2
ACC-008115,2024-04-24 01:00:00,Can Tho,Highway,Storm,Moderate,58.6,1,2
ACC-008116,2024-11-03 20:00:00,Hanoi,Highway,Rain,Minor,11.9,0,1
ACC-008117,2023-07-13 17:00:00,Ho Chi Minh City,Residential,Clear,Moderate,43.8,0,1
ACC-008118,2024-01-25 02:00:00,Ho Chi Minh City,Urban Street,Clear,Minor,27.8,1,4
ACC-008119,2025-10-13 08:00:00,Hanoi,Residential,Clear,Moderate,54.8,0,4
ACC-008120,2023-03-23 18:00:00,Hanoi,Residential,Storm,Minor,22.4,0,3
ACC-008121,2025-11-14 21:00:00,Ho Chi Minh City,Residential,Clear,Minor,22.7,0,3
ACC-008122,2023-11-04 09:00:00,Da Nang,Bridge,Rain,Minor,28.7,0,2
ACC-008123,2023-02-20 13:00:00,Hai Phong,Bridge,Clear,Moderate,49.8,0,3
ACC-008124,2025-05-05 09:00:00,Hai Phong,Intersection,Clear,Moderate,67.2,0,1
ACC-008125,2025-02-13 23:00:00,Nha Trang,Bridge,Clear,Moderate,39.7,1,1
ACC-008126,2024-11-27 19:00:00,Hanoi,Intersection,Fog,Severe,85.6,0,3
ACC-008127,2023-12-12 20:00:00,Can Tho,Urban Street,Clear,Minor,29.0,0,2
ACC-008128,2023-03-19 15:00:00,Da Nang,Bridge,Clear,Moderate,30.4,0,4
ACC-008129,2024-12-14 18:00:00,Ho Chi Minh City,Intersection,Clear,Moderate,48.1,0,2
ACC-008130,2024-03-09 20:00:00,Nha Trang,Urban Street,Clear,Minor,26.5,0,4
ACC-008131,2023-03-24 23:00:00,Nha Trang,Bridge,Clear,Minor,11.0,1,3
ACC-008132,2023-06-23 19:00:00,Nha Trang,Residential,Clear,Minor,9.8,0,3
ACC-008133,2025-01-22 01:00:00,Nha Trang,Residential,Clear,Minor,15.8,1,1
ACC-008134,2023-05-03 15:00:00,Ho Chi Minh City,Residential,Clear,Minor,30.7,0,4
ACC-008135,2023-02-10 18:00:00,Hanoi,Bridge,Clear,Minor,21.3,0,2
ACC-008136,2025-02-05 06:00:00,Can Tho,Residential,Rain,Moderate,34.1,0,1
ACC-008137,2024-06-04 23:00:00,Nha Trang,Bridge,Clear,Minor,14.4,1,3
ACC-008138,2025-04-05 20:00:00,Ho Chi Minh City,Residential,Rain,Severe,104.8,0,2
ACC-008139,2023-09-23 00:00:00,Ho Chi Minh City,Highway,Clear,Moderate,41.0,1,2
ACC-008140,2024-05-05 23:00:00,Da Nang,Urban Street,Clear,Minor,15.0,1,3
ACC-008141,2024-03-08 04:00:00,Hanoi,Urban Street,Clear,Minor,21.9,1,3
ACC-008142,2024-12-14 05:00:00,Da Nang,Intersection,Rain,Minor,12.4,1,2
ACC-008143,2025-04-27 10:00:00,Ho Chi Minh City,Intersection,Clear,Minor,26.8,0,2
ACC-008144,2024-10-17 23:00:00,Da Nang,Bridge,Clear,Minor,19.4,1,2
ACC-008145,2024-05-26 08:00:00,Ho Chi Minh City,Urban Street,Clear,Minor,21.9,0,4
ACC-008146,2024-05-08 00:00:00,Ho Chi Minh City,Bridge,Clear,Minor,21.6,1,3
ACC-008147,2023-09-07 13:00:00,Hanoi,Bridge,Fog,Minor,26.0,0,1
ACC-008148,2023-04-26 08:00:00,Ho Chi Minh City,Intersection,Rain,Minor,10.7,0,1
ACC-008149,2023-01-07 23:00:00,Hai Phong,Urban Street,Clear,Minor,18.9,1,3
ACC-008150,2025-08-02 11:00:00,Hai Phong,Bridge,Rain,Minor,16.8,0,3
ACC-008151,2024-02-01 23:00:00,Hai Phong,Highway,Clear,Minor,7.3,1,1
ACC-008152,2024-04-08 03:00:00,Nha Trang,Intersection,Clear,Minor,26.0,1,4
ACC-008153,2024-07-09 17:00:00,Da Nang,Residential,Clear,Minor,17.1,0,3
ACC-008154,2024-09-27 18:00:00,Hai Phong,Highway,Fog,Minor,27.5,0,2
ACC-008155,2023-10-12 13:00:00,Hanoi,Bridge,Clear,Severe,99.5,0,3
ACC-008156,2024-02-13 13:00:00,Hanoi,Urban Street,Rain,Moderate,28.5,0,1
ACC-008157,2023-01-04 07:00:00,Hai Phong,Residential,Storm,Fatal,185.3,0,3
ACC-008158,2025-11-18 03:00:00,Nha Trang,Highway,Clear,Minor,25.0,1,4
ACC-008159,2025-05-23 01:00:00,Da Nang,Bridge,Clear,Moderate,37.0,1,1
ACC-008160,2023-03-14 06:00:00,Ho Chi Minh City,Urban Street,Clear,Minor,23.4,0,2
ACC-008161,2025-06-10 02:00:00,Hanoi,Intersection,Clear,Severe,75.5,1,3
ACC-008162,2024-12-07 19:00:00,Hanoi,Intersection,Clear,Minor,24.1,0,4
ACC-008163,2024-04-19 19:00:00,Hanoi,Residential,Clear,Minor,20.2,0,1
ACC-008164,2025-02-16 18:00:00,Da Nang,Highway,Clear,Moderate,60.0,0,1
ACC-008165,2023-11-24 22:00:00,Hai Phong,Intersection,Rain,Fatal,99.1,1,4
ACC-008166,2024-06-19 21:00:00,Nha Trang,Intersection,Clear,Moderate,47.2,0,3
ACC-008167,2025-05-14 18:00:00,Hanoi,Urban Street,Clear,Fatal,157.1,0,3
ACC-008168,2024-02-23 10:00:00,Ho Chi Minh City,Highway,Clear,Minor,19.9,0,3
ACC-008169,2025-08-10 05:00:00,Ho Chi Minh City,Residential,Clear,Fatal,176.5,1,1
ACC-008170,2023-04-05 19:00:00,Hai Phong,Intersection,Fog,Minor,21.9,0,3
ACC-008171,2023-11-12 08:00:00,Da Nang,Bridge,Clear,Severe,97.3,0,3
ACC-008172,2024-04-26 19:00:00,Hanoi,Intersection,Rain,Minor,8.5,0,3
ACC-008173,2024-05-15 18:00:00,Hanoi,Intersection,Clear,Minor,22.0,0,3
ACC-008174,2023-05-24 04:00:00,Hanoi,Intersection,Rain,Minor,30.6,1,3
ACC-008175,2025-07-10 20:00:00,Ho Chi Minh City,Urban Street,Clear,Minor,24.2,0,3
ACC-008176,2024-05-01 20:00:00,Da Nang,Residential,Rain,Minor,23.0,0,4
ACC-008177,2025-09-19 00:00:00,Hanoi,Intersection,Clear,Minor,21.8,1,4
ACC-008178,2023-09-09 05:00:00,Da Nang,Urban Street,Clear,Moderate,47.1,1,4
ACC-008179,2023-03-27 02:00:00,Nha Trang,Bridge,Clear,Minor,22.7,1,2
ACC-008180,2025-11-26 19:00:00,Da Nang,Residential,Fog,Minor,13.1,0,2
ACC-008181,2023-09-17 19:00:00,Hai Phong,Residential,Clear,Minor,19.7,0,2
ACC-008182,2025-10-17 10:00:00,Hai Phong,Highway,Clear,Severe,100.8,0,2
ACC-008183,2024-01-17 08:00:00,Hanoi,Urban Street,Storm,Minor,16.7,0,3
ACC-008184,2023-05-22 08:00:00,Can Tho,Highway,Clear,Severe,54.2,0,4
ACC-008185,2023-10-03 17:00:00,Can Tho,Residential,Clear,Minor,25.5,0,4
ACC-008186,2025-02-19 14:00:00,Hanoi,Urban Street,Clear,Minor,15.2,0,4
ACC-008187,2025-01-16 14:00:00,Hanoi,Bridge,Rain,Moderate,39.6,0,2
ACC-008188,2025-05-09 19:00:00,Ho Chi Minh City,Bridge,Rain,Minor,21.6,0,4
ACC-008189,2025-06-07 18:00:00,Can Tho,Urban Street,Clear,Minor,9.0,0,2
ACC-008190,2024-12-04 22:00:00,Hai Phong,Intersection,Rain,Moderate,44.0,1,3
ACC-008191,2025-08-23 23:00:00,Hai Phong,Residential,Clear,Minor,15.9,1,1
ACC-008192,2025-05-04 04:00:00,Da Nang,Intersection,Clear,Minor,16.8,1,2
ACC-008193,2025-11-09 23:00:00,Can Tho,Residential,Clear,Severe,119.5,1,3
ACC-008194,2025-10-10 02:00:00,Hanoi,Intersection,Clear,Moderate,34.6,1,3
ACC-008195,2025-11-08 08:00:00,Hai Phong,Urban Street,Clear,Minor,19.3,0,3
ACC-008196,2023-12-08 19:00:00,Hai Phong,Bridge,Clear,Minor,18.0,0,2
ACC-008197,2023-01-23 18:00:00,Ho Chi Minh City,Urban Street,Clear,Minor,31.5,0,3
ACC-008198,2025-11-25 08:00:00,Da Nang,Intersection,Clear,Minor,32.1,0,4
ACC-008199,2025-12-23 16:00:00,Hai Phong,Bridge,Clear,Minor,23.4,0,2
ACC-008200,2025-04-14 08:00:00,Da Nang,Bridge,Rain,Minor,20.5,0,1
ACC-008201,2025-12-16 00:00:00,Hanoi,Highway,Clear,Severe,61.4,1,1
ACC-008202,2024-08-18 20:00:00,Da Nang,Highway,Clear,Fatal,107.6,0,1
ACC-008203,2024-10-23 18:00:00,Ho Chi Minh City,Residential,Rain,Minor,11.3,0,4
ACC-008204,2023-01-18 05:00:00,Hanoi,Residential,Rain,Moderate,33.6,1,1
ACC-008205,2024-08-15 03:00:00,Can Tho,Highway,Clear,Moderate,51.4,1,4
ACC-008206,2025-01-27 19:00:00,Hanoi,Urban Street,Clear,Moderate,58.7,0,2
ACC-008207,2023-12-10 20:00:00,Hai Phong,Intersection,Clear,Moderate,49.7,0,2
ACC-008208,2024-03-27 08:00:00,Nha Trang,Bridge,Clear,Minor,8.9,0,2
ACC-008209,2024-07-14 00:00:00,Ho Chi Minh City,Highway,Clear,Severe,63.2,1,1
ACC-008210,2025-05-25 17:00:00,Can Tho,Urban Street,Clear,Minor,14.7,0,3
ACC-008211,2025-04-07 22:00:00,Da Nang,Residential,Clear,Minor,15.7,1,1
ACC-008212,2023-06-25 20:00:00,Ho Chi Minh City,Intersection,Rain,Moderate,32.7,0,4
ACC-008213,2024-02-22 23:00:00,Can Tho,Bridge,Clear,Moderate,22.6,1,1
ACC-008214,2023-11-15 16:00:00,Ho Chi Minh City,Highway,Clear,Severe,64.2,0,1
ACC-008215,2025-06-07 06:00:00,Hanoi,Highway,Clear,Minor,17.1,0,2
ACC-008216,2025-01-14 18:00:00,Ho Chi Minh City,Intersection,Fog,Minor,20.5,0,2
ACC-008217,2023-04-16 18:00:00,Hanoi,Residential,Clear,Minor,7.5,0,4
ACC-008218,2023-12-06 23:00:00,Nha Trang,Highway,Rain,Minor,12.4,1,4
ACC-008219,2025-03-22 15:00:00,Hanoi,Highway,Clear,Minor,17.1,0,4
ACC-008220,2024-01-12 17:00:00,Hai Phong,Urban Street,Clear,Minor,26.0,0,2
ACC-008221,2023-02-24 08:00:00,Hanoi,Urban Street,Storm,Minor,18.6,0,3
ACC-008222,2025-11-19 22:00:00,Hanoi,Urban Street,Clear,Minor,14.0,1,1
ACC-008223,2023-11-14 06:00:00,Hanoi,Bridge,Fog,Minor,18.3,0,1
ACC-008224,2025-06-17 08:00:00,Ho Chi Minh City,Intersection,Clear,Minor,23.2,0,3
ACC-008225,2025-11-10 18:00:00,Ho Chi Minh City,Urban Street,Rain,Minor,22.3,0,3
